area,location,number_rooms,price_per_meter,url
"33,66 m²","Wrocław, Krzyki, Jagodno",2 pokoje,8 490 zł/m²,https://www.otodom.pl/oferta/2-pokoje-z-tarasem-krzyki-jagodno-ID44QEB.html#d3e99f28cc
"65,10 m²","Wrocław, Psie Pole, Sołtysowice",3 pokoje,7 827 zł/m²,https://www.otodom.pl/oferta/mieszkanie-stworzone-dla-rodziny-ul-lekcyjna-ID44QEC.html#d3e99f28cc
"41,85 m²","Wrocław, dolnośląskie",2 pokoje,7 742 zł/m²,https://www.otodom.pl/oferta/duzy-balkon-garderoba-2-pokoje-osobna-kuchnia-ID44QE2.html#d3e99f28cc
"49,38 m²","Wrocław, Fabryczna, Stabłowice",2 pokoje,6 790 zł/m²,https://www.otodom.pl/oferta/2-pokoje-oddzielna-kuchnia-balkon-ID44QDV.html#d3e99f28cc
"38,35 m²","Wrocław, Śródmieście, Centrum",2 pokoje,11 800 zł/m²,https://www.otodom.pl/oferta/2-pokoje-w-centrum-idealny-produkt-inwestycyjny-ID44QDT.html#d3e99f28cc
"38,35 m²","Wrocław, Psie Pole, Karłowice",2 pokoje,11 800 zł/m²,https://www.otodom.pl/oferta/rezydencja-karlowice-m14-ID44QDS.html#d3e99f28cc
"30,50 m²","Wrocław, Stare Miasto",1 pokój,11 311 zł/m²,https://www.otodom.pl/oferta/lux-kawalerka-2-poziomowa-1-5km-do-rynku-ID445Wu.html#d3e99f28cc
"30,50 m²","Wrocław, Psie Pole, Karłowice",1 pokój,11 311 zł/m²,https://www.otodom.pl/oferta/rezydencja-karlowice-m13-ID44QDE.html#d3e99f28cc
45 m²,"Wrocław, Stare Miasto",3 pokoje,8 867 zł/m²,https://www.otodom.pl/oferta/grabiszynska-3-pokoje-tramwaj-widok-na-sky-tower-ID44QDC.html#d3e99f28cc
45 m²,"Wrocław, Psie Pole, Karłowice",3 pokoje,8 867 zł/m²,https://www.otodom.pl/oferta/rezydencja-karlowice-m12-ID44QDA.html#d3e99f28cc
86 m²,"Wrocław, Fabryczna, Gądów Mały",4 pokoje,6 965 zł/m²,https://www.otodom.pl/oferta/sprzedam-mieszkanie-ID44QDz.html#d3e99f28cc
"63,60 m²","Wrocław, Fabryczna, Żerniki",3 pokoje,8 545 zł/m²,https://www.otodom.pl/oferta/gotowe-w-wakacje-3-pok-ogrodek-zerniki-ID44QDp.html#d3e99f28cc
"63,60 m²","Wrocław, Psie Pole, Karłowice",3 pokoje,8 545 zł/m²,https://www.otodom.pl/oferta/rezydencja-karlowice-m11-ID44QDo.html#d3e99f28cc
"37,10 m²","Wrocław, Stare Miasto",2 pokoje,9 838 zł/m²,https://www.otodom.pl/oferta/swiezo-po-remoncie-2-pokoje-w-sasiedztwie-rynku-ID44J0S.html#d3e99f28cc
"37,10 m²","Wrocław, Krzyki",2 pokoje,9 838 zł/m²,https://www.otodom.pl/oferta/twoje-miejsce-do-prowadzenie-biznesu-ID41tq9.html#d3e99f28cc
"37,10 m²","Wrocław, Psie Pole, Karłowice",2 pokoje,9 838 zł/m²,https://www.otodom.pl/oferta/rezydencja-karlowice-m10-ID44QDc.html#d3e99f28cc
170 m²,"Wrocław, Fabryczna, Stabłowice",6 pokoi,działka 1 411 m²,https://www.otodom.pl/oferta/dom-na-sprzedaz-ID44233.html#d3e99f28cc
170 m²,"Wrocław, Psie Pole, Karłowice",6 pokoi,działka 1 411 m²,https://www.otodom.pl/oferta/rezydencja-karlowice-m9-ID44QCJ.html#d3e99f28cc
80 m²,"Wrocław, Fabryczna, Grabiszyn",3 pokoje,9 125 zł/m²,https://www.otodom.pl/oferta/borek-klimatyczne-niepowtarzalne-dwa-balkony-ID43r4w.html#d3e99f28cc
"47,52 m²","Wrocław, Stare Miasto, Szczepin",2 pokoje,9 680 zł/m²,https://www.otodom.pl/oferta/wroclaw-szczepin-mieszkanie-2-pokojowe-ID44ypL.html#d3e99f28cc
60 m²,"Wrocław, Psie Pole, Wojnów",2 pokoje,działka 667 m²,https://www.otodom.pl/oferta/wojnow-dla-szukajacych-zyciowej-rownowagi-ID44LHb.html#d3e99f28cc
"19,91 m²","Wrocław, Krzyki",1 pokój,13 561 zł/m²,https://www.otodom.pl/oferta/mikroapartament-taras-super-lokalizacja-ID44QCh.html#d3e99f28cc
"19,91 m²","Wrocław, Psie Pole, Karłowice",1 pokój,13 561 zł/m²,https://www.otodom.pl/oferta/rezydencja-karlowice-m8-ID44QC2.html#d3e99f28cc
55 m²,"Wrocław, Fabryczna, Maślice",2 pokoje,7 091 zł/m²,https://www.otodom.pl/oferta/2-pokoje-2-poziomowe-okolice-stadionu-wroclaw-ID44Ktv.html#d3e99f28cc
"34,10 m²","Wrocław, Fabryczna, Popowice",1 pokój,14 663 zł/m²,https://www.otodom.pl/oferta/kawalerka-west-gate-inwestycja-ID44hW2.html#7f697453e1
104 m²,"Wrocław, Krzyki, Borek",3 pokoje,15 000 zł/m²,https://www.otodom.pl/oferta/luksusowy-apartament-na-borku-ID44z68.html#7f697453e1
49 m²,"Wrocław, Fabryczna, Maślice",2 pokoje,6 939 zł/m²,https://www.otodom.pl/oferta/mieszkanie-po-remoncie-przy-lesie-redzinskim-ID4483t.html#7f697453e1
"50,20 m²","Wrocław, Krzyki, Huby",2 pokoje,8 944 zł/m²,https://www.otodom.pl/oferta/2-pokoje-po-remoncie-huby-wroclaw-ID44pKL.html#7f697453e1
"35,40 m²","Wrocław, Śródmieście, Plac Grunwaldzki",2 pokoje,9 040 zł/m²,https://www.otodom.pl/oferta/pl-grunwaldzki-2-pokoje-rozkladowe-parking-ID44QBK.html#7f697453e1
"47,40 m²","Wrocław, Fabryczna",2 pokoje,7 278 zł/m²,https://www.otodom.pl/oferta/mieszkanie-47-4m2-wroclaw-dokerska-ID43L02.html#7f697453e1
75 m²,"Wrocław, dolnośląskie",2 pokoje,5 960 zł/m²,https://www.otodom.pl/oferta/klasyczne-mieszkanie-75m2-ww-trzebnicka-ID43ZRn.html#7f697453e1
75 m²,"Wrocław, Psie Pole, Karłowice",2 pokoje,5 960 zł/m²,https://www.otodom.pl/oferta/rezydencja-karlowice-m7-ID44QBi.html#7f697453e1
50 m²,"Wrocław, Śródmieście",3 pokoje,8 380 zł/m²,https://www.otodom.pl/oferta/m-50m2-3-pok-419-000-pln-zegadlowicza-srodmiescie-ID44EGX.html#7f697453e1
"59,80 m²","Wrocław, Śródmieście",2 pokoje,9 348 zł/m²,https://www.otodom.pl/oferta/m-60m2-2pok-559-000-pln-jaracza-srodmiescie-ID44EQS.html#7f697453e1
"33,10 m²","Wrocław, Stare Miasto",2 pokoje,11 752 zł/m²,https://www.otodom.pl/oferta/m-33-m2-2-pok-389-000-pln-lowiecka-stare-miasto-ID44Gi3.html#7f697453e1
50 m²,"Wrocław, Fabryczna, Grabiszyn",2 pokoje,13 000 zł/m²,https://www.otodom.pl/oferta/apartament-z-dusza-super-lokalizacja-bezposrednio-ID42P24.html#7f697453e1
50 m²,"Wrocław, Psie Pole, Karłowice",2 pokoje,13 000 zł/m²,https://www.otodom.pl/oferta/rezydencja-karlowice-m6-ID44QAK.html#7f697453e1
50 m²,"Wrocław, Psie Pole, Karłowice",2 pokoje,13 000 zł/m²,https://www.otodom.pl/oferta/rezydencja-karlowice-m5-ID44QAp.html#7f697453e1
63 m²,"Wrocław, Krzyki",3 pokoje,7 127 zł/m²,https://www.otodom.pl/oferta/3-pokoje-63-m2-ul-sliczna-ID44QAi.html#7f697453e1
63 m²,"Wrocław, Psie Pole, Karłowice",3 pokoje,7 127 zł/m²,https://www.otodom.pl/oferta/rezydencja-karlowice-m4-ID44QAf.html#7f697453e1
38 m²,"Wrocław, dolnośląskie",2 pokoje,9 763 zł/m²,https://www.otodom.pl/oferta/ostatnie-najtansze-2pok-w-inwestycji-rynek-10min-ID44QA4.html#7f697453e1
38 m²,"Wrocław, Psie Pole, Karłowice",2 pokoje,9 763 zł/m²,https://www.otodom.pl/oferta/rezydencja-karlowice-m3-ID44QzS.html#7f697453e1
38 m²,"Wrocław, Psie Pole, Karłowice",2 pokoje,9 763 zł/m²,https://www.otodom.pl/oferta/rezydencja-karlowice-m2-ID44Qzj.html#7f697453e1
38 m²,"Wrocław, Psie Pole, Karłowice",2 pokoje,9 763 zł/m²,https://www.otodom.pl/oferta/rezydencja-karlowice-m1-ID44Qy6.html#7f697453e1
46 m²,"Wrocław, Fabryczna, Gądów Mały",2 pokoje,8 261 zł/m²,https://www.otodom.pl/oferta/2-pok-46-m2-gadow-maly-fabryczna-wroclaw-ID44QxA.html#7f697453e1
"44,82 m²","Wrocław, Krzyki",3 pokoje,9 259 zł/m²,https://www.otodom.pl/oferta/pilnie-ok-zaporoskiej-3-pokoje-45m2-krzyki-wroclaw-ID44Qxz.html#7f697453e1
"62,30 m²","Wrocław, Fabryczna, Stabłowice",3 pokoje,6 792 zł/m²,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-na-zielonych-stablowicach-ID44Qxt.html#7f697453e1
137 m²,"Wrocław, Krzyki",4 pokoje,działka 350 m²,https://www.otodom.pl/oferta/bez-skosow-pompa-ciepla-plac-zabaw-monitoring-ID43Z3m.html#7f697453e1
"52,77 m²","Wrocław, Fabryczna, Stabłowice",3 pokoje,6 990 zł/m²,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-na-zielonych-stablowicach-ID44Qxr.html#7f697453e1
"50,01 m²","Wrocław, Stare Miasto",2 pokoje,11 398 zł/m²,https://www.otodom.pl/oferta/apartament-z-balkonem-w-sercu-wroclawia-inwestycja-ID44Qx4.html#7f697453e1
"50,01 m²","Wrocław, Fabryczna, Leśnica",2 pokoje,11 398 zł/m²,https://www.otodom.pl/oferta/unikatowy-grunt-jedyny-taki-w-okolicy-ID44QvZ.html#7f697453e1
"50,01 m²","Wrocław, Psie Pole, Karłowice",2 pokoje,11 398 zł/m²,https://www.otodom.pl/oferta/dzialka-z-domem-boya-zelenskiego-inwestycja-ID44QvT.html#7f697453e1
80 m²,"Wrocław, Psie Pole",3 pokoje,6 612 zł/m²,https://www.otodom.pl/oferta/apartament-z-antresola-i-duzym-tarasem-ID44QvV.html#7f697453e1
70 m²,"Wrocław, Stare Miasto",3 pokoje,8 486 zł/m²,https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-w-rynku-ID44QvU.html#7f697453e1
62 m²,"Wrocław, Krzyki, Huby",3 pokoje,9 032 zł/m²,https://www.otodom.pl/oferta/osiedla-oaza-62-m2-3-pokoje-plus-2-garaze-ID44QvR.html#7f697453e1
38 m²,"Wrocław, Krzyki",2 pokoje,11 316 zł/m²,https://www.otodom.pl/oferta/okolice-ul-cieplej-38m2-piwnica-balkon-lokalizacja-ID44QvP.html#7f697453e1
"56,20 m²","Wrocław, Psie Pole",3 pokoje,6 851 zł/m²,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-w-kamienicy-okazja-ID42yWv.html#7f697453e1
59 m²,"Wrocław, Krzyki",3 pokoje,8 644 zł/m²,https://www.otodom.pl/oferta/nowe-3pokoje-59m2-2balkony-garaz-klasztorna-ID44QvA.html#7f697453e1
"35,51 m²","Wrocław, dolnośląskie",2 pokoje,8 139 zł/m²,https://www.otodom.pl/oferta/nie-przeplacaj-2-pokoje-ogrodek-zielony-zakatek-ID44Qvz.html#7f697453e1
"68,20 m²","Wrocław, Fabryczna, Muchobór Wielki",3 pokoje,6 965 zł/m²,https://www.otodom.pl/oferta/3-pok-rozklad-muchobor-wielki-68-m2-okazja-ID44QwB.html#7f697453e1
"77,99 m²","Wrocław, Fabryczna, Żerniki",3 pokoje,7 250 zł/m²,https://www.otodom.pl/oferta/b2-1-8-3-pokoje-wysoki-standard-ul-zernicka-ID44QuS.html#7f697453e1
51 m²,"Wrocław, Śródmieście, Ołbin",2 pokoje,7 343 zł/m²,https://www.otodom.pl/oferta/2-pokoje-idealne-na-wynajem-plac-grunwaldzki-ID44QuP.html#7f697453e1
"41,09 m²","Wrocław, Fabryczna, Nowy Dwór",2 pokoje,9 225 zł/m²,https://www.otodom.pl/oferta/2-pokojepod-klucz-od-zaraz-strzegomska-ID44JX8.html#7f697453e1
"53,56 m²","Wrocław, Krzyki, Klecina",3 pokoje,8 400 zł/m²,https://www.otodom.pl/oferta/3-pok-54-m2-krzyki-park-cicha-okolica-ID44JZH.html#7f697453e1
"90,76 m²","Wrocław, Fabryczna, Maślice",4 pokoje,5 200 zł/m²,https://www.otodom.pl/oferta/rodzinne-4-pokoje-gotowe-taras-ID44PIA.html#7f697453e1
"50,01 m²","Wrocław, Śródmieście, Biskupin",2 pokoje,10 550 zł/m²,https://www.otodom.pl/oferta/2-pokoje-z-duzym-tarasem-na-biskupinie-ID44K3O.html#7f697453e1
"39,60 m²","Wrocław, Fabryczna, Oporów",2 pokoje,8 138 zł/m²,https://www.otodom.pl/oferta/2-pok-40m2-park-grabiszynski-oporow-ID44LwN.html#7f697453e1
48 m²,"Wrocław, Psie Pole, Poświętne",2 pokoje,8 229 zł/m²,https://www.otodom.pl/oferta/bezposrednio-sloneczne-2-pok-na-ul-kamienskiego-ID44BXX.html#7f697453e1
"26,92 m²","Wrocław, dolnośląskie",1 pokój,9 991 zł/m²,https://www.otodom.pl/oferta/kawalerka-10-minut-do-rynku-srodmiescie-ID44PJO.html#7f697453e1
"42,89 m²","Wrocław, Psie Pole, Swojczyce",2 pokoje,10 609 zł/m²,https://www.otodom.pl/oferta/olimpia-port-lux-premium-klima-parkiet-skora-ID44P0A.html#7f697453e1
"61,42 m²","Wrocław, Fabryczna, Oporów",3 pokoje,7 100 zł/m²,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-z-balkonem-ID44Qui.html#7f697453e1
"81,53 m²","Wrocław, Śródmieście, Centrum",4 pokoje,8 000 zł/m²,https://www.otodom.pl/oferta/kepa-mieszczanska-centrum-nad-odra-ID44Qts.html#7f697453e1
"57,27 m²","Wrocław, Śródmieście, Centrum",3 pokoje,9 202 zł/m²,https://www.otodom.pl/oferta/3-pokoje-kepa-mieszczanska-centrum-nad-odra-ID44Qtr.html#7f697453e1
"57,27 m²","Wrocław, Psie Pole, Widawa",3 pokoje,9 202 zł/m²,https://www.otodom.pl/oferta/15-min-od-rynku-park-rzeka-rower-ID41LDd.html#7f697453e1
"40,61 m²","Wrocław, Śródmieście",2 pokoje,9 801 zł/m²,https://www.otodom.pl/oferta/pewny-zysk-2-pokoje-w-centrum-pieszo-na-rynek-ID44QsJ.html#7f697453e1
113 m²,"Wrocław, Krzyki",4 pokoje,10 177 zł/m²,https://www.otodom.pl/oferta/wyjatkowy-apartament-na-przedmiesciu-olawskim-z-po-ID44QrB.html#7f697453e1
64 m²,"Wrocław, Krzyki, Ołtaszyn",2 pokoje,7 859 zł/m²,https://www.otodom.pl/oferta/przestronne-mieszkanie-64m-wroclaw-ID44BU6.html#7f697453e1
64 m²,"Wrocław, Psie Pole",2 pokoje,7 859 zł/m²,https://www.otodom.pl/oferta/dzialka-1-025-m-wroclaw-ID44Qr6.html#7f697453e1
"56,96 m²","Wrocław, Krzyki, Jagodno",3 pokoje,7 484 zł/m²,https://www.otodom.pl/oferta/3pokoje-gotowe-klucze-do-odbioru-krzyki-jagodno-ID44Qr5.html#7f697453e1
"34,67 m²","Wrocław, Fabryczna, Maślice",2 pokoje,7 364 zł/m²,https://www.otodom.pl/oferta/2-pokoje-nowa-inwestycja-maslice-ID44Qr4.html#7f697453e1
"46,60 m²","Wrocław, Śródmieście",2 pokoje,9 421 zł/m²,https://www.otodom.pl/oferta/2pok-mini-portosobna-kuchniawsrod-zieleniwinda-ID44QpV.html#7f697453e1
"51,80 m²","Wrocław, Śródmieście",3 pokoje,8 848 zł/m²,https://www.otodom.pl/oferta/ciszazielenmini-portbalkonwindaochrona24-ID44QpU.html#7f697453e1
"58,16 m²","Wrocław, Śródmieście",3 pokoje,7 995 zł/m²,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-blisko-rynku-ID44N8W.html#7f697453e1
"56,51 m²","Wrocław, Stare Miasto",3 pokoje,9 202 zł/m²,https://www.otodom.pl/oferta/apartamentblisko-rynekkomfortnad-odra-ID44QpT.html#7f697453e1
"63,87 m²","Wrocław, Stare Miasto",3 pokoje,9 700 zł/m²,https://www.otodom.pl/oferta/wysoki-standardcentrumkomfortgotowe-promenada-ID44QpS.html#7f697453e1
"48,82 m²","Wrocław, Krzyki",2 pokoje,7 450 zł/m²,https://www.otodom.pl/oferta/krzykiwindaosobna-kuchniabalkonnowa-osiedle-ID44QpQ.html#7f697453e1
"34,40 m²","Wrocław, Śródmieście",1 pokój,11 172 zł/m²,https://www.otodom.pl/oferta/blisko-centrumdobra-lokataochrona24klimat-loft-ID44QpP.html#7f697453e1
"48,50 m²","Wrocław, Śródmieście",2 pokoje,10 345 zł/m²,https://www.otodom.pl/oferta/narozne-dobra-lokata-srodmiescie-limitowana-oferta-ID44QpN.html#7f697453e1
37 m²,"Wrocław, Psie Pole, Kleczków",2 pokoje,8 081 zł/m²,https://www.otodom.pl/oferta/kawalerka-z-nyza-37m2-nadodrze-po-remoncie-ID44QoF.html#7f697453e1
"51,05 m²","Wrocław, Fabryczna",3 pokoje,10 000 zł/m²,https://www.otodom.pl/oferta/apartament-dla-wymagajacych-sloneczne-stablowice-ID44J82.html#7f697453e1
"100,90 m²","Wrocław, dolnośląskie",4 pokoje,5 937 zł/m²,https://www.otodom.pl/oferta/lux-apartament-oltaszyn-4-pokje-100mkw-lux-ID44QnP.html#7f697453e1
"57,90 m²","Wrocław, dolnośląskie",2 pokoje,9 672 zł/m²,https://www.otodom.pl/oferta/perelka-lux-belveder-park-2-pokoje-57m2-lux-garaz-ID44QnL.html#7f697453e1
"103,80 m²","Wrocław, dolnośląskie",4 pokoje,7 023 zł/m²,https://www.otodom.pl/oferta/perelka-muchobor-luxusowy-4-pokoje-muchobor-ID44QnH.html#7f697453e1
"69,52 m²","Wrocław, Fabryczna, Oporów",3 pokoje,6 700 zł/m²,https://www.otodom.pl/oferta/ustawne-mieszkanie-z-balkonem-oporow-gotowe-ID44Qma.html#7f697453e1
"70,30 m²","Wrocław, Fabryczna, Oporów",3 pokoje,6 800 zł/m²,https://www.otodom.pl/oferta/sloneczne-3-pok-szybki-termin-realizacji-garaz-ID44Qm8.html#7f697453e1
"81,60 m²","Wrocław, Fabryczna, Oporów",4 pokoje,6 900 zł/m²,https://www.otodom.pl/oferta/rodzinne-mieszkanie-dwustronne-gotowe-do-odbioru-ID44Qm6.html#7f697453e1
"94,90 m²","Wrocław, Fabryczna, Oporów",4 pokoje,6 999 zł/m²,https://www.otodom.pl/oferta/dwustronne-pelny-rozklad-2-balkony-gotowe-ID44Qm5.html#7f697453e1
"66,74 m²","Wrocław, Fabryczna, Oporów",4 pokoje,7 100 zł/m²,https://www.otodom.pl/oferta/rodzinne-mieszaknie-2-balkony-gotowe-park-ID44Qm4.html#7f697453e1
51 m²,"Wrocław, Fabryczna, Grabiszyn",2 pokoje,10 882 zł/m²,https://www.otodom.pl/oferta/z-wyposazeniem-lux-raclawicka-2-pokoje-garaz-ID44Qjx.html#7f697453e1
"70,30 m²","Wrocław, Fabryczna",4 pokoje,7 383 zł/m²,https://www.otodom.pl/oferta/mieszkanie-70-30-m-wroclaw-ID44GAn.html#b060564c45
37 m²,"Wrocław, Fabryczna, Kozanów",2 pokoje,8 081 zł/m²,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-37-m2-z-balkonem-ID44CPv.html#b060564c45
73 m²,"Wrocław, Krzyki",3 pokoje,8 904 zł/m²,https://www.otodom.pl/oferta/nowa-cena-mieszkanie-z-ogrodkiem-tarasem-i-garaz-ID43pSG.html#b060564c45
"59,49 m²","Wrocław, Fabryczna, Leśnica",3 pokoje,6 253 zł/m²,https://www.otodom.pl/oferta/mieszkanie-na-zlotnikach-59m2-ID44Qjt.html#b060564c45
31 m²,"Wrocław, Stare Miasto",2 pokoje,10 484 zł/m²,https://www.otodom.pl/oferta/mieszkanie-z-potencjalem-blisko-rynku-ID44Qjs.html#b060564c45
55 m²,"Wrocław, Śródmieście, Sępolno",3 pokoje,10 818 zł/m²,https://www.otodom.pl/oferta/sepolno-3-pok-ogrodek-po-remoncie-bezposrednio-ID44PXq.html#b060564c45
"54,07 m²","Wrocław, Psie Pole, Różanka",3 pokoje,7 934 zł/m²,https://www.otodom.pl/oferta/3pok-po-generalnym-remoncie-rozanka-ID44Qi0.html#b060564c45
"39,08 m²","Wrocław, Stare Miasto",2 pokoje,13 792 zł/m²,https://www.otodom.pl/oferta/16-pietro-piekny-widok-ID44QhR.html#b060564c45
"36,90 m²","Wrocław, Krzyki, Borek",2 pokoje,8 943 zł/m²,https://www.otodom.pl/oferta/borek-ul-raclawicka-31-do-remontu-2-pokoje-ID44Qhq.html#b060564c45
78 m²,"Wrocław, Psie Pole, Kleczków",3 pokoje,6 282 zł/m²,https://www.otodom.pl/oferta/przestronne-z-potencjalem-rozkladowe-3-pok-ID44Qhp.html#b060564c45
190 m²,"Wrocław, Psie Pole, Zgorzelisko",6 pokoi,działka 800 m²,https://www.otodom.pl/oferta/wilczyce-ciekawy-dom-z-klimatem-ID44Qhk.html#b060564c45
42 m²,"Wrocław, Krzyki, Jagodno",2 pokoje,9 286 zł/m²,https://www.otodom.pl/oferta/nowe-piekne-mieszkanie-z-miejscem-postojowym-ID44Qhm.html#b060564c45
33 m²,"Wrocław, Psie Pole, Kleczków",2 pokoje,8 333 zł/m²,https://www.otodom.pl/oferta/po-generalnym-remoncie-na-kleczkowie-ID44Qhj.html#b060564c45
385 m²,"Wrocław, Fabryczna",8 pokoi,działka 812 m²,https://www.otodom.pl/oferta/dom-400m2-wroclaw-swietna-lokalizacja-ID42xk4.html#b060564c45
"54,50 m²","Wrocław, dolnośląskie",3 pokoje,7 872 zł/m²,https://www.otodom.pl/oferta/ok-baltycka-3-pokoje-tramwaj-55m2-ID44QfX.html#b060564c45
"54,50 m²","Wrocław, Rynek",3 pokoje,7 872 zł/m²,https://www.otodom.pl/oferta/lokal-uzytkowy-82m2-sprzedaz-blisko-rynku-wroclaw-ID44LT3.html#b060564c45
58 m²,"Wrocław, Stare Miasto",2 pokoje,9 483 zł/m²,https://www.otodom.pl/oferta/mieszkanie-wroclaw-stare-miasto-pl-jana-pawla-ID44BK9.html#b060564c45
42 m²,"Wrocław, Fabryczna, Grabiszyn",2 pokoje,8 690 zł/m²,https://www.otodom.pl/oferta/sloneczne-mieszkanie-z-balkonem-na-grabiszynie-ID44QfL.html#b060564c45
120 m²,"Wrocław, Fabryczna, Żerniki",4 pokoje,działka 700 m²,https://www.otodom.pl/oferta/blizniak-120-m2-wroclaw-fabryczna-zerniki-okazja-ID44Qfu.html#b060564c45
125 m²,"Wrocław, Psie Pole",4 pokoje,działka 202 m²,https://www.otodom.pl/oferta/lux-dom-z-2018-4-pokoje-125m2-ogrodek-garaz-ID44Qfh.html#b060564c45
"83,50 m²","Wrocław, Psie Pole",3 pokoje,7 904 zł/m²,https://www.otodom.pl/oferta/eleganckie-przestronne-rozkladowe-3-pok-balkon-ID44QeB.html#b060564c45
83 m²,"Wrocław, Psie Pole",3 pokoje,7 952 zł/m²,https://www.otodom.pl/oferta/z-miejscami-parkingowymi-i-balkonem-na-psim-polu-ID44Qei.html#b060564c45
19 m²,"Wrocław, Śródmieście, Ołbin",1 pokój,12 579 zł/m²,https://www.otodom.pl/oferta/kawalerka-po-remoncie-niski-czynsz-srodmiescie-ID44Qeh.html#b060564c45
"48,25 m²","Wrocław, Psie Pole",2 pokoje,6 881 zł/m²,https://www.otodom.pl/oferta/rozkladowe-2-pokoje-z-osobna-kuchnia-ID44QdP.html#b060564c45
"41,24 m²","Wrocław, Krzyki",1 pokój,9 942 zł/m²,https://www.otodom.pl/oferta/mieszkanie-41-24-m-wroclaw-ID44Qdx.html#b060564c45
"32,99 m²","Wrocław, Psie Pole",1 pokój,8 600 zł/m²,https://www.otodom.pl/oferta/przestronna-kawalerka-blisko-uczelnia-ID44Qdr.html#b060564c45
49 m²,"Wrocław, Fabryczna",3 pokoje,6 971 zł/m²,https://www.otodom.pl/oferta/blisko-tramwaju-20-minut-do-magnolii-ID44Qds.html#b060564c45
"56,70 m²","Wrocław, Psie Pole",3 pokoje,7 600 zł/m²,https://www.otodom.pl/oferta/hit-polnocny-wroclaw-dobry-dojazd-do-centrum-ID44Qdq.html#b060564c45
52 m²,"Wrocław, Fabryczna",2 pokoje,7 000 zł/m²,https://www.otodom.pl/oferta/nowosc-2-pokoje-z-ogrodem-kameralna-inwestycja-ID44Qdp.html#b060564c45
"49,61 m²","Wrocław, Psie Pole",2 pokoje,7 750 zł/m²,https://www.otodom.pl/oferta/2-pokoje-oddzielna-kuchnia-doskonale-na-start-ID44Qdo.html#b060564c45
"157,15 m²","Wrocław, Fabryczna",5 pokoi,działka 390 m²,https://www.otodom.pl/oferta/wysoki-standard-ekskluzywne-osiedle-willowe-ID44Qdj.html#b060564c45
"58,84 m²","Wrocław, Fabryczna",3 pokoje,6 725 zł/m²,https://www.otodom.pl/oferta/mieszkanie-dla-rodziny-w-swietnej-cenie-ID44Qdl.html#b060564c45
"47,93 m²","Wrocław, Fabryczna",2 pokoje,6 520 zł/m²,https://www.otodom.pl/oferta/zamieszkaj-w-otoczeniu-zieleni-dla-aktywnych-ID44Qdm.html#b060564c45
"49,72 m²","Wrocław, Krzyki",3 pokoje,8 550 zł/m²,https://www.otodom.pl/oferta/trafny-wybor-3-pokoje-blisko-parku-ID44Qdn.html#b060564c45
"48,82 m²","Wrocław, Krzyki",2 pokoje,7 550 zł/m²,https://www.otodom.pl/oferta/przemyslany-uklad-cieple-jasne-mieszkanie-ID44Qdi.html#b060564c45
"48,34 m²","Wrocław, Fabryczna",2 pokoje,7 000 zł/m²,https://www.otodom.pl/oferta/parterowe-z-ogrodkiem-na-start-dla-osob-starszych-ID44Qdk.html#b060564c45
"92,24 m²","Wrocław, Fabryczna",4 pokoje,5 800 zł/m²,https://www.otodom.pl/oferta/okazja-wyjatkowe-dla-rodziny-blisko-tramwaj-ID44Qdh.html#b060564c45
"54,60 m²","Wrocław, Krzyki",3 pokoje,7 590 zł/m²,https://www.otodom.pl/oferta/jasne-przestronne-mieszkanie-na-jagodnie-ID44Qdg.html#b060564c45
"71,60 m²","Wrocław, Fabryczna, Gądów Mały",6 pokoi,7 793 zł/m²,https://www.otodom.pl/oferta/gotowiec-inwestycyjny-7-roi-z-najemcami-ID44Qdf.html#b060564c45
90 m²,"Wrocław, Fabryczna, Stabłowice",5 pokoi,działka 50 m²,https://www.otodom.pl/oferta/sprzedam-dom-mieszkanie-maslice-stablowice-90m2-ID44QcE.html#b060564c45
87 m²,"Wrocław, Śródmieście, Ołbin",4 pokoje,8 563 zł/m²,https://www.otodom.pl/oferta/kamienica-z-winda-ogrzewanie-miejskie-widok-na-ID44Qcw.html#b060564c45
70 m²,"Wrocław, Fabryczna, Muchobór Wielki",3 pokoje,6 929 zł/m²,https://www.otodom.pl/oferta/mieszkanie-70-m2-3-pok-muchobor-wielki-ID44Qbn.html#b060564c45
70 m²,"Wrocław, Stare Miasto",3 pokoje,6 929 zł/m²,https://www.otodom.pl/oferta/sklep-lego-rynek-wroclaw-ID44Q9t.html#b060564c45
"74,81 m²","Wrocław, Fabryczna, Popowice",3 pokoje,8 007 zł/m²,https://www.otodom.pl/oferta/popowice-rozkladowe-3-pokoje-garaz-piwnica-ID44BGO.html#b060564c45
"52,50 m²","Wrocław, Fabryczna, Muchobór Wielki",3 pokoje,7 981 zł/m²,https://www.otodom.pl/oferta/3-pokoje-dla-rodziny-na-muchoborze-wielkim-ID44Qav.html#b060564c45
